support,itemsets
0.062204575534127435,"campaign_bin=4-10, loan=no, marital=married"
0.062204575534127435,"contact=cellular, duration_bin=high, marital=single"
0.062204575534127435,"loan=no, marital=single, poutcome=success"
0.062204575534127435,"balance_bin=mid_low, campaign_bin=1, education=secondary"
0.062204575534127435,"balance_bin=mid_low, default=no, job=management"
0.062204575534127435,"duration_bin=mid_high, education=secondary, marital=married"
0.06201550387596899,"duration_bin=mid_high, marital=single, previous_bin=0"
0.06201550387596899,"balance_bin=high, duration_bin=mid_low, loan=no"
0.06201550387596899,"contact=cellular, marital=single, previous_bin=2-5"
0.06201550387596899,"campaign_bin=1, duration_bin=mid_low, education=secondary"
0.06201550387596899,"age_bin=<=30, housing=yes, loan=no"
0.06201550387596899,"duration_bin=mid_high, marital=single, pdays_bin=never_contacted"
0.06201550387596899,"balance_bin=mid_high, duration_bin=low, loan=no"
0.06201550387596899,"duration_bin=mid_low, education=secondary, marital=married"
0.06201550387596899,"balance_bin=high, education=secondary, housing=no"
0.06201550387596899,"age_bin=31-45, duration_bin=mid_high, housing=yes"
0.06201550387596899,"duration_bin=mid_high, marital=single, poutcome=unknown"
0.06201550387596899,"campaign_bin=2-3, education=tertiary, marital=single"
0.06201550387596899,"age_bin=46-60, campaign_bin=2-3, housing=no"
0.06182643221781055,"balance_bin=low, education=secondary, marital=married"
0.06182643221781055,"age_bin=31-45, duration_bin=mid_high, marital=married"
0.06182643221781055,"campaign_bin=1, default=no, month=apr"
0.06163736055965211,"age_bin=31-45, balance_bin=mid_high, housing=no"
0.06163736055965211,"balance_bin=mid_high, duration_bin=high"
0.06163736055965211,"age_bin=46-60, default=no, job=management"
0.06163736055965211,"age_bin=<=30, duration_bin=low, loan=no"
0.06163736055965211,"housing=yes, job=blue-collar, pdays_bin=never_contacted"
0.06163736055965211,"age_bin=46-60, job=management"
0.06163736055965211,"balance_bin=low, education=secondary, housing=yes"
0.06163736055965211,"housing=yes, job=blue-collar, poutcome=unknown"
0.06163736055965211,"housing=yes, job=blue-collar, previous_bin=0"
0.06144828890149367,"age_bin=46-60, balance_bin=mid_high"
0.06144828890149367,"balance_bin=mid_low, duration_bin=mid_high"
0.06144828890149367,"duration_bin=high, housing=yes, month=may"
0.06144828890149367,"contact=cellular, education=secondary, job=blue-collar"
0.06144828890149367,"contact=cellular, duration_bin=mid_low, previous_bin=2-5"
0.06144828890149367,"balance_bin=mid_high, default=no, duration_bin=high"
0.061259217243335225,"age_bin=31-45, campaign_bin=4-10, default=no"
0.061259217243335225,"contact=cellular, housing=no, job=retired"
0.061259217243335225,"balance_bin=low, duration_bin=high, pdays_bin=never_contacted"
0.061259217243335225,"balance_bin=low, duration_bin=high, previous_bin=0"
0.061259217243335225,"contact=cellular, marital=single, poutcome=success"
0.061259217243335225,"contact=unknown, housing=yes, loan=no"
0.061259217243335225,"age_bin=46-60, balance_bin=mid_high, default=no"
0.061259217243335225,"balance_bin=low, duration_bin=high, poutcome=unknown"
0.061259217243335225,"job=admin., loan=no, poutcome=unknown"
0.06107014558517678,"balance_bin=mid_low, default=no, duration_bin=mid_high"
0.06107014558517678,"campaign_bin=4-10, housing=no, poutcome=unknown"
0.06107014558517678,"job=admin., loan=no, previous_bin=0"
0.06107014558517678,"campaign_bin=1, contact=cellular, month=may"
0.06107014558517678,"job=blue-collar, marital=married, poutcome=unknown"
0.06107014558517678,"default=no, month=oct"
0.06107014558517678,"contact=cellular, poutcome=failure, previous_bin=2-5"
0.06107014558517678,"job=blue-collar, marital=married, previous_bin=0"
0.06107014558517678,"job=admin., loan=no, pdays_bin=never_contacted"
0.06107014558517678,"balance_bin=high, contact=cellular, duration_bin=low"
0.06107014558517678,month=oct
0.06107014558517678,"campaign_bin=4-10, housing=no, pdays_bin=never_contacted"
0.06107014558517678,"campaign_bin=1, contact=cellular, previous_bin=1"
0.06107014558517678,"job=blue-collar, marital=married, pdays_bin=never_contacted"
0.06107014558517678,"duration_bin=high, housing=no, marital=married"
0.06107014558517678,"campaign_bin=4-10, housing=no, previous_bin=0"
0.06088107392701834,"campaign_bin=1, job=blue-collar"
0.06088107392701834,"housing=no, month=feb"
0.06088107392701834,"age_bin=61+, contact=cellular, housing=no"
0.06088107392701834,"balance_bin=mid_high, campaign_bin=1, education=secondary"
0.06088107392701834,"duration_bin=mid_low, job=management, loan=no"
0.060692002268859895,"balance_bin=low, duration_bin=mid_high, loan=no"
0.060692002268859895,"default=no, housing=no, month=feb"
0.060692002268859895,"housing=no, marital=married, month=aug"
0.060692002268859895,"job=services, loan=no"
0.060692002268859895,"duration_bin=mid_high, education=secondary, housing=no"
0.060692002268859895,"age_bin=31-45, poutcome=failure"
0.06050293061070146,"age_bin=46-60, contact=cellular, pdays_bin=91-365d"
0.06050293061070146,"balance_bin=mid_low, campaign_bin=2-3, previous_bin=0"
0.06050293061070146,"contact=cellular, default=no, month=jun"
0.06050293061070146,"balance_bin=mid_low, campaign_bin=2-3, pdays_bin=never_contacted"
0.06050293061070146,"age_bin=31-45, month=aug"
0.06050293061070146,"balance_bin=mid_low, campaign_bin=2-3, poutcome=unknown"
0.06050293061070146,"contact=cellular, month=jun"
0.06050293061070146,"age_bin=31-45, education=secondary, marital=single"
0.060313858952543015,"age_bin=31-45, balance_bin=high, previous_bin=0"
0.060313858952543015,"age_bin=31-45, balance_bin=high, poutcome=unknown"
0.060313858952543015,"age_bin=46-60, loan=no, pdays_bin=91-365d"
0.060313858952543015,"job=technician, loan=no, marital=single"
0.060313858952543015,"age_bin=31-45, default=no, poutcome=failure"
0.060313858952543015,"campaign_bin=1, duration_bin=mid_high, education=secondary"
0.060313858952543015,"balance_bin=mid_low, default=no, duration_bin=high"
0.060313858952543015,"age_bin=<=30, contact=cellular, duration_bin=low"
0.060313858952543015,"default=no, job=services, loan=no"
0.060313858952543015,"age_bin=31-45, duration_bin=high, education=secondary"
0.060313858952543015,"age_bin=31-45, balance_bin=high, pdays_bin=never_contacted"
0.060313858952543015,"duration_bin=mid_high, month=may"
0.060313858952543015,"balance_bin=mid_low, duration_bin=high"
0.06012478729438457,"age_bin=31-45, balance_bin=high, housing=no"
0.06012478729438457,"balance_bin=high, education=secondary, pdays_bin=never_contacted"
0.06012478729438457,"contact=cellular, job=blue-collar, marital=married"
0.06012478729438457,"education=tertiary, pdays_bin=91-365d, poutcome=success"
0.06012478729438457,"campaign_bin=2-3, pdays_bin=91-365d, previous_bin=2-5"
0.06012478729438457,"balance_bin=high, education=secondary, previous_bin=0"
0.06012478729438457,"age_bin=<=30, campaign_bin=1, education=secondary"
0.06012478729438457,"age_bin=<=30, balance_bin=mid_low, contact=cellular"
0.06012478729438457,"housing=no, job=management, marital=single"
0.06012478729438457,"contact=cellular, marital=divorced, pdays_bin=never_contacted"
0.06012478729438457,"contact=cellular, marital=divorced, previous_bin=0"
0.06012478729438457,"contact=cellular, marital=divorced, poutcome=unknown"
0.06012478729438457,"balance_bin=high, education=secondary, poutcome=unknown"
0.05993571563622613,"balance_bin=mid_low, contact=cellular, duration_bin=mid_low"
0.05993571563622613,"default=no, duration_bin=low, housing=yes"
0.05993571563622613,"duration_bin=low, housing=yes"
0.05993571563622613,"marital=married, month=jul"
0.05993571563622613,"education=secondary, month=jul"
0.05993571563622613,"campaign_bin=1, contact=cellular, poutcome=failure"
0.05993571563622613,"age_bin=31-45, campaign_bin=1, pdays_bin=91-365d"
0.059746643978067684,"education=tertiary, month=aug"
0.059746643978067684,"campaign_bin=1, loan=no, month=apr"
0.059746643978067684,"education=tertiary, housing=no, poutcome=success"
0.059746643978067684,"balance_bin=mid_high, job=management"
0.059746643978067684,"age_bin=31-45, default=no, month=aug"
0.059746643978067684,"duration_bin=low, loan=no, previous_bin=2-5"
0.059746643978067684,"age_bin=31-45, education=tertiary, pdays_bin=91-365d"
0.05955757231990925,"balance_bin=high, campaign_bin=2-3, marital=married"
0.05955757231990925,"campaign_bin=2-3, job=technician, loan=no"
0.05955757231990925,"balance_bin=mid_low, job=management, loan=no"
0.05955757231990925,"age_bin=<=30, education=tertiary, housing=no"
0.05955757231990925,"campaign_bin=2-3, duration_bin=high, housing=yes"
0.05955757231990925,"contact=cellular, housing=no, marital=divorced"
0.05955757231990925,"age_bin=31-45, campaign_bin=2-3, marital=single"
0.05955757231990925,"loan=no, poutcome=failure, previous_bin=2-5"
0.05955757231990925,"duration_bin=high, loan=no, month=may"
0.059368500661750805,"default=no, duration_bin=mid_high, month=may"
0.059368500661750805,"housing=no, loan=no, poutcome=failure"
0.059368500661750805,"default=no, education=tertiary, month=aug"
0.059368500661750805,"balance_bin=mid_high, default=no, job=management"
0.059368500661750805,"campaign_bin=1, contact=cellular, month=apr"
0.05917942900359236,"duration_bin=mid_high, education=secondary, housing=yes"
0.05917942900359236,"balance_bin=high, campaign_bin=2-3, pdays_bin=never_contacted"
0.05917942900359236,"contact=cellular, duration_bin=mid_low, job=management"
0.05917942900359236,"campaign_bin=1, default=no, job=blue-collar"
0.05917942900359236,"balance_bin=high, campaign_bin=2-3, previous_bin=0"
0.05917942900359236,"contact=telephone, housing=no"
0.05917942900359236,"campaign_bin=1, loan=no, poutcome=failure"
0.05917942900359236,"contact=cellular, duration_bin=low, previous_bin=2-5"
0.05917942900359236,"housing=no, job=admin., loan=no"
0.05917942900359236,"balance_bin=high, campaign_bin=2-3, poutcome=unknown"
0.05917942900359236,"campaign_bin=1, duration_bin=low, education=tertiary"
0.05917942900359236,"contact=telephone, default=no, housing=no"
0.05917942900359236,"contact=cellular, loan=no, month=nov"
0.05899035734543392,"duration_bin=mid_high, education=tertiary, previous_bin=0"
0.05899035734543392,"duration_bin=mid_high, education=tertiary, pdays_bin=never_contacted"
0.05899035734543392,"age_bin=31-45, pdays_bin=91-365d, poutcome=success"
0.05899035734543392,"age_bin=46-60, duration_bin=high, poutcome=unknown"
0.05899035734543392,"housing=yes, loan=no, previous_bin=2-5"
0.05899035734543392,"loan=no, marital=married, poutcome=failure"
0.05899035734543392,"age_bin=46-60, duration_bin=high, pdays_bin=never_contacted"
0.05899035734543392,"age_bin=46-60, duration_bin=high, previous_bin=0"
0.05899035734543392,"education=secondary, job=blue-collar, poutcome=unknown"
0.05899035734543392,"education=secondary, job=blue-collar, previous_bin=0"
0.05899035734543392,"education=secondary, job=blue-collar, pdays_bin=never_contacted"
0.05899035734543392,"duration_bin=mid_high, education=tertiary, poutcome=unknown"
0.05899035734543392,"campaign_bin=1, housing=yes, month=may"
0.058801285687275474,"contact=cellular, marital=married, poutcome=failure"
0.058801285687275474,"age_bin=46-60, campaign_bin=2-3, pdays_bin=never_contacted"
0.058801285687275474,"age_bin=46-60, campaign_bin=2-3, previous_bin=0"
0.058801285687275474,"age_bin=31-45, job=blue-collar, loan=no"
0.058801285687275474,"age_bin=46-60, campaign_bin=2-3, poutcome=unknown"
0.058801285687275474,"default=no, marital=married, month=jul"
0.058801285687275474,"job=retired, poutcome=unknown"
0.058801285687275474,"balance_bin=mid_high, contact=cellular, duration_bin=low"
0.05861221402911704,"age_bin=46-60, duration_bin=high, loan=no"
0.05861221402911704,"job=retired, pdays_bin=never_contacted, previous_bin=0"
0.05861221402911704,"job=retired, poutcome=unknown, previous_bin=0"
0.05861221402911704,"duration_bin=low, education=secondary, poutcome=unknown"
0.05861221402911704,"job=retired, pdays_bin=never_contacted"
0.05861221402911704,"job=retired, previous_bin=0"
0.05861221402911704,"default=no, job=retired, poutcome=unknown"
0.05861221402911704,"default=no, education=secondary, month=jul"
0.05861221402911704,"job=retired, pdays_bin=never_contacted, poutcome=unknown"
0.058423142370958595,"campaign_bin=2-3, education=secondary, marital=single"
0.058423142370958595,"balance_bin=low, contact=cellular, duration_bin=mid_high"
0.058423142370958595,"duration_bin=low, education=secondary, pdays_bin=never_contacted"
0.058423142370958595,"duration_bin=low, education=secondary, previous_bin=0"
0.058423142370958595,"default=no, job=retired, pdays_bin=never_contacted"
0.058423142370958595,"default=no, job=retired, previous_bin=0"
0.05823407071280015,"age_bin=31-45, contact=cellular, month=aug"
0.05823407071280015,"education=secondary, job=admin., poutcome=unknown"
0.05823407071280015,"campaign_bin=1, duration_bin=low, marital=single"
0.05823407071280015,"age_bin=31-45, contact=cellular, poutcome=failure"
0.05823407071280015,"campaign_bin=1, poutcome=success, previous_bin=2-5"
0.05823407071280015,"balance_bin=high, default=no, duration_bin=mid_high"
0.05823407071280015,"age_bin=46-60, balance_bin=high, contact=cellular"
0.05823407071280015,"balance_bin=high, duration_bin=mid_high"
0.05823407071280015,"age_bin=<=30, balance_bin=low"
0.05804499905464171,"housing=yes, marital=married, month=may"
0.05804499905464171,poutcome=other
0.05804499905464171,"education=secondary, job=admin., previous_bin=0"
0.05804499905464171,"campaign_bin=1, marital=married, previous_bin=2-5"
0.05804499905464171,"education=secondary, job=admin., pdays_bin=never_contacted"
0.05804499905464171,"balance_bin=mid_high, contact=cellular, duration_bin=mid_low"
0.057855927396483264,"balance_bin=mid_low, duration_bin=low, loan=no"
0.057855927396483264,"job=admin., marital=married"
0.057855927396483264,"age_bin=<=30, duration_bin=mid_low"
0.057855927396483264,"duration_bin=mid_high, pdays_bin=91-365d"
0.057855927396483264,"contact=cellular, housing=no, job=admin."
0.057855927396483264,"age_bin=<=30, balance_bin=mid_low, marital=single"
0.057855927396483264,"age_bin=<=30, duration_bin=low, marital=single"
0.05766685573832483,"campaign_bin=1, marital=divorced"
0.05766685573832483,"age_bin=31-45, job=admin."
0.05766685573832483,"default=no, poutcome=other"
0.05766685573832483,"education=secondary, housing=no, poutcome=success"
0.05766685573832483,"balance_bin=low, pdays_bin=91-365d"
0.05766685573832483,"housing=no, loan=no, month=feb"
0.05766685573832483,"balance_bin=mid_low, education=secondary, marital=married"
0.05766685573832483,"default=no, job=admin., marital=married"
0.05766685573832483,"campaign_bin=2-3, contact=cellular, job=technician"
0.057477784080166384,"campaign_bin=1, duration_bin=mid_high, marital=married"
0.057477784080166384,"marital=married, poutcome=success, previous_bin=2-5"
0.057477784080166384,"age_bin=31-45, default=no, job=admin."
0.057477784080166384,"age_bin=31-45, duration_bin=mid_low, marital=married"
0.057477784080166384,"age_bin=31-45, loan=no, month=aug"
0.05728871242200794,"age_bin=31-45, balance_bin=low, education=secondary"
0.05728871242200794,"contact=cellular, duration_bin=mid_low, housing=yes"
0.05728871242200794,"age_bin=46-60, education=tertiary, housing=no"
0.05728871242200794,"age_bin=46-60, duration_bin=mid_low"
0.05728871242200794,"balance_bin=high, housing=no, pdays_bin=91-365d"
0.05728871242200794,"contact=cellular, job=services"
0.05728871242200794,"balance_bin=high, education=secondary, marital=married"
0.05728871242200794,"age_bin=<=30, default=no, duration_bin=mid_low"
0.0570996407638495,"age_bin=31-45, housing=yes, pdays_bin=91-365d"
0.0570996407638495,"default=no, duration_bin=mid_high, pdays_bin=91-365d"
0.0570996407638495,"age_bin=46-60, duration_bin=mid_high, loan=no"
0.0570996407638495,"campaign_bin=1, job=management, marital=married"
0.0570996407638495,"balance_bin=low, default=no, pdays_bin=91-365d"
0.0570996407638495,"campaign_bin=1, default=no, marital=divorced"
0.0570996407638495,"duration_bin=low, pdays_bin=91-365d, poutcome=success"
0.0570996407638495,"balance_bin=high, duration_bin=low, housing=no"
0.0570996407638495,"balance_bin=low, education=tertiary, pdays_bin=never_contacted"
0.0570996407638495,"balance_bin=low, education=tertiary, previous_bin=0"
0.0570996407638495,"contact=cellular, job=technician, marital=single"
0.0570996407638495,"balance_bin=low, education=tertiary, poutcome=unknown"
0.0570996407638495,"age_bin=46-60, default=no, duration_bin=mid_low"
0.056910569105691054,"balance_bin=mid_low, duration_bin=mid_high, loan=no"
0.056910569105691054,"poutcome=success, previous_bin=1"
0.056910569105691054,"age_bin=<=30, campaign_bin=2-3, previous_bin=0"
0.056910569105691054,"age_bin=<=30, campaign_bin=2-3, pdays_bin=never_contacted"
0.056910569105691054,"balance_bin=mid_high, campaign_bin=2-3, housing=no"
0.056910569105691054,"balance_bin=mid_high, campaign_bin=2-3, pdays_bin=never_contacted"
0.056910569105691054,"loan=no, month=oct"
0.056910569105691054,"balance_bin=mid_high, campaign_bin=2-3, poutcome=unknown"
0.056910569105691054,"education=tertiary, housing=no, previous_bin=2-5"
0.056910569105691054,"campaign_bin=1, education=tertiary, pdays_bin=91-365d"
0.056910569105691054,"default=no, poutcome=success, previous_bin=1"
0.056910569105691054,"balance_bin=mid_low, contact=cellular, duration_bin=low"
0.056910569105691054,"age_bin=<=30, campaign_bin=2-3, poutcome=unknown"
0.056910569105691054,"contact=cellular, loan=no, month=jun"
0.056910569105691054,"balance_bin=mid_high, campaign_bin=2-3, previous_bin=0"
0.056910569105691054,"default=no, loan=no, month=oct"
0.05672149744753262,"contact=cellular, default=no, job=services"
0.05672149744753262,"contact=telephone, housing=no, loan=no"
0.05672149744753262,"age_bin=46-60, contact=cellular, housing=yes"
0.056532425789374174,"education=tertiary, loan=no, month=aug"
0.056532425789374174,"age_bin=31-45, balance_bin=low, housing=no"
0.056532425789374174,"balance_bin=high, duration_bin=high"
0.056532425789374174,"balance_bin=low, campaign_bin=1, marital=married"
0.056532425789374174,"contact=cellular, job=admin., poutcome=unknown"
0.056532425789374174,"balance_bin=mid_low, contact=cellular, job=management"
0.056532425789374174,"balance_bin=high, default=no, duration_bin=high"
0.056532425789374174,"duration_bin=mid_high, job=management"
0.05634335413121573,"contact=cellular, job=admin., previous_bin=0"
0.05634335413121573,"contact=cellular, job=admin., pdays_bin=never_contacted"
0.05634335413121573,"duration_bin=low, education=tertiary, poutcome=unknown"
0.05634335413121573,"duration_bin=low, education=tertiary, pdays_bin=never_contacted"
0.05634335413121573,"duration_bin=low, education=tertiary, previous_bin=0"
0.05634335413121573,"balance_bin=mid_high, education=tertiary, pdays_bin=never_contacted"
0.05634335413121573,"balance_bin=mid_high, education=tertiary, previous_bin=0"
0.05634335413121573,"balance_bin=mid_high, education=tertiary, poutcome=unknown"
0.05634335413121573,"campaign_bin=2-3, duration_bin=high, marital=married"
0.05615428247305729,"campaign_bin=2-3, pdays_bin=91-365d, poutcome=success"
0.05615428247305729,"duration_bin=mid_low, pdays_bin=91-365d, poutcome=success"
0.05615428247305729,"age_bin=31-45, campaign_bin=1, job=management"
0.05615428247305729,"job=retired, loan=no, poutcome=unknown"
0.05615428247305729,"balance_bin=mid_high, duration_bin=mid_high"
0.05615428247305729,"age_bin=31-45, job=technician, pdays_bin=never_contacted"
0.05615428247305729,"age_bin=31-45, job=technician, previous_bin=0"
0.05615428247305729,"contact=cellular, housing=yes, job=blue-collar"
0.05615428247305729,"age_bin=31-45, job=technician, poutcome=unknown"
0.05615428247305729,"contact=cellular, housing=no, poutcome=failure"
0.05615428247305729,"job=retired, loan=no, pdays_bin=never_contacted"
0.05615428247305729,"job=retired, loan=no, previous_bin=0"
0.05615428247305729,"duration_bin=mid_low, education=tertiary, job=management"
0.05615428247305729,"housing=yes, job=technician, loan=no"
0.05615428247305729,"housing=no, loan=no, month=jul"
0.055965210814898844,"age_bin=46-60, balance_bin=mid_low, default=no"
0.055965210814898844,"age_bin=<=30, balance_bin=low, default=no"
0.055965210814898844,"duration_bin=low, education=secondary, marital=married"
0.055965210814898844,"age_bin=46-60, balance_bin=mid_low"
0.055965210814898844,"balance_bin=high, housing=no, marital=single"
0.055965210814898844,"contact=cellular, education=tertiary, month=aug"
0.055965210814898844,"education=secondary, job=services"
0.055965210814898844,"campaign_bin=1, job=admin., loan=no"
0.055965210814898844,"duration_bin=mid_high, education=tertiary, housing=no"
0.055965210814898844,"duration_bin=mid_low, housing=yes, loan=no"
0.05577613915674041,"age_bin=31-45, campaign_bin=1, duration_bin=low"
0.05577613915674041,"balance_bin=mid_high, default=no, duration_bin=mid_high"
0.05577613915674041,"age_bin=<=30, pdays_bin=91-365d"
0.05577613915674041,"age_bin=<=30, default=no, pdays_bin=91-365d"
0.05577613915674041,"balance_bin=high, duration_bin=mid_high, loan=no"
0.055587067498581964,"age_bin=46-60, job=management, loan=no"
0.055587067498581964,"education=secondary, loan=yes"
0.055587067498581964,"balance_bin=mid_high, housing=yes, poutcome=unknown"
0.055587067498581964,"balance_bin=mid_high, housing=yes, pdays_bin=never_contacted"
0.055587067498581964,"campaign_bin=4-10, marital=married, poutcome=unknown"
0.055587067498581964,"contact=unknown, duration_bin=high"
0.055587067498581964,"contact=unknown, duration_bin=high, pdays_bin=never_contacted"
0.055587067498581964,"default=no, duration_bin=mid_high, job=management"
0.055587067498581964,"contact=unknown, duration_bin=high, previous_bin=0"
0.055587067498581964,"contact=unknown, duration_bin=high, poutcome=unknown"
0.055587067498581964,"balance_bin=mid_high, housing=yes, previous_bin=0"
0.05539799584042352,"default=no, education=secondary, job=services"
0.05539799584042352,"duration_bin=mid_low, education=secondary, poutcome=unknown"
0.05539799584042352,"education=secondary, housing=no, job=technician"
0.05539799584042352,"balance_bin=high, contact=cellular, housing=yes"
0.05539799584042352,"housing=no, pdays_bin=91-365d, previous_bin=1"
0.05539799584042352,"balance_bin=mid_low, campaign_bin=2-3, housing=no"
0.05539799584042352,"age_bin=46-60, duration_bin=low"
0.05539799584042352,"age_bin=31-45, duration_bin=mid_high, housing=no"
0.05539799584042352,"duration_bin=mid_low, education=secondary, previous_bin=0"
0.05539799584042352,"campaign_bin=4-10, marital=married, previous_bin=0"
0.05539799584042352,"duration_bin=mid_low, education=secondary, pdays_bin=never_contacted"
0.05539799584042352,"age_bin=46-60, default=no, duration_bin=low"
0.05539799584042352,"campaign_bin=4-10, marital=married, pdays_bin=never_contacted"
0.05520892418226508,"duration_bin=high, month=may, previous_bin=0"
0.05520892418226508,"age_bin=46-60, balance_bin=low"
0.05520892418226508,"duration_bin=high, month=may, poutcome=unknown"
0.05520892418226508,"duration_bin=high, month=may, pdays_bin=never_contacted"
0.05520892418226508,"marital=married, month=apr"
0.055019852524106634,"marital=married, previous_bin=1"
0.055019852524106634,"campaign_bin=2-3, job=management, poutcome=unknown"
0.055019852524106634,"campaign_bin=2-3, job=management, pdays_bin=never_contacted"
0.055019852524106634,"campaign_bin=2-3, job=management, previous_bin=0"
0.055019852524106634,"age_bin=31-45, campaign_bin=4-10, loan=no"
0.055019852524106634,"age_bin=61+, job=retired, marital=married"
0.055019852524106634,"contact=cellular, marital=married, month=may"
0.055019852524106634,"education=secondary, marital=divorced"
0.0548307808659482,"contact=unknown, default=no, duration_bin=high"
0.0548307808659482,"campaign_bin=1, contact=cellular, job=admin."
0.0548307808659482,"balance_bin=low, campaign_bin=2-3, housing=no"
0.0548307808659482,"campaign_bin=4-10, contact=cellular, marital=married"
0.0548307808659482,"balance_bin=mid_high, duration_bin=high, loan=no"
0.0548307808659482,"contact=unknown, education=secondary"
0.0548307808659482,"age_bin=31-45, balance_bin=mid_high, campaign_bin=1"
0.054641709207789754,"age_bin=31-45, balance_bin=mid_low, housing=no"
0.054641709207789754,"duration_bin=low, housing=yes, loan=no"
0.054641709207789754,"duration_bin=mid_high, housing=yes, marital=married"
0.054641709207789754,"balance_bin=mid_high, previous_bin=2-5"
0.054641709207789754,"default=no, education=secondary, marital=divorced"
0.054641709207789754,"balance_bin=mid_low, campaign_bin=1, marital=married"
0.054641709207789754,"loan=no, poutcome=other"
0.054641709207789754,"balance_bin=mid_low, education=tertiary, job=management"
0.054641709207789754,"balance_bin=low, housing=yes, marital=married"
0.054641709207789754,"balance_bin=mid_high, housing=no, marital=single"
0.054641709207789754,"balance_bin=mid_high, default=no, previous_bin=2-5"
0.05445263754963131,"duration_bin=high, job=management"
0.05445263754963131,"campaign_bin=2-3, duration_bin=mid_high, housing=no"
0.05445263754963131,"default=no, loan=no, poutcome=other"
0.05445263754963131,"loan=no, poutcome=success, previous_bin=1"
0.05445263754963131,"balance_bin=high, contact=cellular, duration_bin=mid_low"
0.05445263754963131,"duration_bin=low, housing=no, job=management"
0.05445263754963131,"housing=yes, poutcome=failure"
0.05445263754963131,"default=no, marital=married, previous_bin=1"
0.05445263754963131,"default=no, marital=married, month=apr"
0.05426356589147287,"balance_bin=low, contact=cellular, pdays_bin=91-365d"
0.05426356589147287,"age_bin=<=30, duration_bin=low, housing=no"
0.05426356589147287,"balance_bin=mid_low, education=secondary, housing=yes"
0.05426356589147287,"housing=yes, job=admin."
0.05426356589147287,"duration_bin=mid_low, pdays_bin=91-365d, previous_bin=2-5"
0.054074494233314424,"default=no, duration_bin=high, job=management"
0.054074494233314424,"balance_bin=mid_high, job=management, loan=no"
0.054074494233314424,"campaign_bin=1, education=tertiary, housing=yes"
0.054074494233314424,"education=tertiary, job=technician"
0.054074494233314424,"age_bin=31-45, duration_bin=mid_high, education=secondary"
0.054074494233314424,"education=tertiary, marital=married, pdays_bin=91-365d"
0.054074494233314424,"job=management, marital=single, pdays_bin=never_contacted"
0.054074494233314424,"job=management, marital=single, previous_bin=0"
0.054074494233314424,"job=management, marital=single, poutcome=unknown"
0.054074494233314424,"campaign_bin=2-3, housing=yes, month=may"
0.054074494233314424,"default=no, education=secondary, loan=yes"
0.05388542257515598,"age_bin=<=30, housing=yes, pdays_bin=never_contacted"
0.05388542257515598,"age_bin=31-45, campaign_bin=2-3, duration_bin=high"
0.05388542257515598,"age_bin=<=30, housing=yes, poutcome=unknown"
0.05388542257515598,"age_bin=<=30, housing=yes, previous_bin=0"
0.05388542257515598,"age_bin=61+, poutcome=unknown"
0.05388542257515598,"default=no, housing=yes, job=admin."
0.05388542257515598,"education=secondary, housing=no, previous_bin=2-5"
0.05388542257515598,"age_bin=46-60, balance_bin=high, marital=married"
0.05388542257515598,"default=no, housing=yes, poutcome=failure"
0.05388542257515598,"balance_bin=low, education=tertiary, housing=no"
0.05388542257515598,"balance_bin=low, duration_bin=high, loan=no"
0.05388542257515598,"duration_bin=low, marital=single, poutcome=unknown"
0.05388542257515598,"age_bin=31-45, balance_bin=high, marital=married"
0.05388542257515598,"default=no, education=tertiary, job=technician"
0.05388542257515598,"age_bin=31-45, duration_bin=low, education=tertiary"
0.05388542257515598,"age_bin=<=30, duration_bin=mid_low, loan=no"
0.053696350916997544,"campaign_bin=2-3, job=blue-collar"
0.053696350916997544,"duration_bin=low, marital=single, pdays_bin=never_contacted"
0.053696350916997544,"duration_bin=low, marital=single, previous_bin=0"
0.053696350916997544,"age_bin=31-45, loan=no, poutcome=failure"
0.053696350916997544,"campaign_bin=1, default=no, job=retired"
0.053696350916997544,"age_bin=61+, pdays_bin=never_contacted, previous_bin=0"
0.053696350916997544,"age_bin=61+, pdays_bin=never_contacted"
0.053696350916997544,"age_bin=61+, previous_bin=0"
0.053696350916997544,"campaign_bin=1, marital=married, poutcome=success"
0.053696350916997544,"balance_bin=high, education=tertiary, marital=married"
0.053696350916997544,"campaign_bin=1, job=retired"
0.053696350916997544,"age_bin=61+, default=no, poutcome=unknown"
0.053696350916997544,"age_bin=61+, poutcome=unknown, previous_bin=0"
0.053696350916997544,"age_bin=46-60, balance_bin=mid_high, loan=no"
0.053696350916997544,"age_bin=61+, pdays_bin=never_contacted, poutcome=unknown"
0.053696350916997544,"age_bin=46-60, balance_bin=low, default=no"
0.053696350916997544,"age_bin=46-60, duration_bin=mid_low, loan=no"
0.0535072792588391,"contact=cellular, education=primary, marital=married"
0.0535072792588391,"balance_bin=mid_low, campaign_bin=1, marital=single"
0.0535072792588391,"age_bin=31-45, contact=unknown"
0.0535072792588391,"age_bin=31-45, balance_bin=low, campaign_bin=1"
0.0535072792588391,"contact=cellular, housing=no, month=feb"
0.0535072792588391,"age_bin=61+, default=no, previous_bin=0"
0.0535072792588391,"age_bin=61+, default=no, pdays_bin=never_contacted"
0.0535072792588391,"age_bin=31-45, balance_bin=high, education=tertiary"
0.0535072792588391,"education=secondary, marital=married, previous_bin=2-5"
0.0535072792588391,"education=tertiary, housing=yes, marital=single"
